2026/08/18 20:47:49 Database: Menggunakan password terenkripsi (DB_PASSWORD_ENCRYPTED).
2026/08/18 20:47:49 Database TRACE_LEVEL=1: API Request Log Only (SQL Logging OFF)
2026/08/18 20:47:49 Database connection successfully established with optimized Connection Pool (Max 200 Conns).
=================================================================
🚀 LMS BACKEND v2.0 - SECURITY & RBAC ENFORCEMENT ACTIVE 🚀
=================================================================
2026/08/18 20:47:49 SECURITY CHECK: RBACRoleMenuMiddleware and AuthMiddleware loaded successfully.
2026/08/18 20:47:49 [LMS-API-LOG] Gin HTTP logger active (TRACE_LEVEL=1)
2026/08/18 20:47:49 [PRODUCT-CACHE] Cache diperbarui: 4 produk dimuat.
2026/08/18 20:47:49 Starting HTTPS server on port 8086 using cert ./sertifikat/lims.local+2.pem and key ./sertifikat/lims.local+2-key.pem
2026/08/18 20:47:49 [PPROF] Starting Go profiler server on http://localhost:6060/debug/pprof
[LMS-API-LOG] 2026/08/18 - 20:48:03 | 127.0.0.1 | 200 |        0,161 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,333 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,419 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,667 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,728 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,920 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        2,216 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,521 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,402 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,605 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        2,909 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,287 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        6,832 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        2,656 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        7,772 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,733 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,257 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,366 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,398 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,654 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,541 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,409 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,289 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,321 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,296 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,307 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,098 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,241 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,593 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,808 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,465 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,885 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,941 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,324 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,387 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,282 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,576 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,033 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,330 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,503 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,287 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,251 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,168 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        2,110 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,308 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,235 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,314 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,324 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,457 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,455 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,370 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,516 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,428 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,801 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,338 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,226 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,895 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,337 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,293 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,367 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        3,052 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,555 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,058 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,884 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,488 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,352 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,501 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,287 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,425 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,391 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,596 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,456 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,306 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,282 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        0,834 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,757 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,387 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,761 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,278 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,437 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,853 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,364 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,552 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,244 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,352 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,963 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,427 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,414 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,132 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        2,051 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,362 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,405 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,733 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,706 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,014 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,602 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        3,043 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,284 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,999 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        3,839 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,448 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:25 | 127.0.0.1 | 200 |        3,214 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,148 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,355 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,329 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,050 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,887 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        3,041 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,395 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,648 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,930 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,450 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,840 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,996 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,362 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,103 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,337 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,053 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,695 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        3,209 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,256 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,076 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,832 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,569 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,095 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,223 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,254 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,524 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,502 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,431 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,892 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,869 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,262 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,072 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,455 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,102 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,580 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,377 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,445 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,637 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,456 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,842 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        4,420 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,920 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,499 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,666 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,408 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,506 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,511 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,529 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,330 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,489 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,509 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,432 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,462 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,057 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,447 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,737 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,478 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,366 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,335 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,292 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,861 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,463 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,414 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,329 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,579 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,353 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,394 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,446 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,386 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,029 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,542 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,292 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,586 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,783 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,391 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,251 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,451 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,233 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,256 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,522 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,165 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,581 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,400 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,399 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,364 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,438 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        4,764 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,120 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,480 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,276 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        2,125 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,639 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        1,719 | <300ms | GET /api/members
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        3,706 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,293 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,296 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,262 | <300ms | GET /api/parameters
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,054 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,093 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,055 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,104 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,066 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,085 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,037 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,068 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,121 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,096 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,054 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,126 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        4,537 | <300ms | POST /api/applications/simulate
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,057 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,084 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,075 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,174 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,049 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,083 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,046 | <300ms | GET /api/health
[LMS-API-LOG] 2026/08/18 - 20:48:26 | 127.0.0.1 | 200 |        0,092 | <300ms | GET /api/products
[LMS-API-LOG] 2026/08/18 - 20:48:27 | 127.0.0.1 | 200 |        0,080 | <300ms | GET /api/health
